,index,optim,lr,loss
1036,2868,adam,0.029987705617021524,1.9669157266616821
1037,2869,adam,0.03028758267319174,1.7059962749481201
1038,2870,adam,0.030590458499923655,1.7838932275772095
1039,2871,adam,0.03089636308492289,1.8631638288497925
1040,2872,adam,0.03120532671577212,1.891418218612671
1041,2873,adam,0.03151737998292984,1.7944793701171875
1042,2874,adam,0.03183255378275914,1.7659519910812378
1043,2875,adam,0.03215087932058673,1.8324930667877197
1044,2876,adam,0.0324723881137926,1.8766684532165527
1045,2877,adam,0.032797111994930524,1.8214759826660156
1046,2878,adam,0.03312508311487983,1.7646828889846802
1047,2879,adam,0.03345633394602863,1.7917896509170532
1048,2880,adam,0.03379089728548892,1.758331537246704
1049,2881,adam,0.03412880625834381,1.6850576400756836
1050,2882,adam,0.03447009432092725,1.7915542125701904
1051,2883,adam,0.03481479526413652,1.9973088502883911
1052,2884,adam,0.03516294321677789,1.7568752765655518
1053,2885,adam,0.03551457264894567,1.8741226196289062
1054,2886,adam,0.03586971837543513,1.771336555480957
1055,2887,adam,0.03622841555918948,1.765602707862854
1056,2888,adam,0.03659069971478138,1.7716330289840698
1057,2889,adam,0.03695660671192919,1.7376999855041504
1058,2890,adam,0.03732617277904848,1.816402792930603
1059,2891,adam,0.03769943450683897,1.7187577486038208
1060,2892,adam,0.03807642885190736,1.940391182899475
1061,2893,adam,0.038457193140426435,1.7642608880996704
1062,2894,adam,0.0388417650718307,1.770177960395813
1063,2895,adam,0.03923018272254901,1.8206002712249756
1064,2896,adam,0.039622484549774496,1.6749980449676514
1065,2897,adam,0.040018709395272245,1.7347395420074463
1066,2898,adam,0.04041889648922497,1.6773601770401
1067,2899,adam,0.04082308545411722,1.7095264196395874
1068,2900,adam,0.04123131630865839,1.6606312990188599
1069,2901,adam,0.04164362947174497,1.6795181035995483
1070,2902,adam,0.04206006576646242,1.6995904445648193
1071,2903,adam,0.042480666424127046,1.6873475313186646
1072,2904,adam,0.04290547308836832,1.681349277496338
1073,2905,adam,0.043334527819252004,1.5864869356155396
1074,2906,adam,0.043767873097444523,1.7010650634765625
1075,2907,adam,0.04420555182841897,1.7333751916885376
1076,2908,adam,0.04464760734670316,1.678703784942627
1077,2909,adam,0.04509408342017019,1.7480874061584473
1078,2910,adam,0.045545024254371895,1.6783664226531982
1079,2911,adam,0.04600047449691561,1.780415415763855
1080,2912,adam,0.04646047924188477,1.6777805089950562
1081,2913,adam,0.046925084034303614,1.7251697778701782
1082,2914,adam,0.04739433487464665,1.8093607425689697
1083,2915,adam,0.04786827822339312,1.6804943084716797
1084,2916,adam,0.04834696100562705,1.6566473245620728
1085,2917,adam,0.04883043061568332,1.7237263917922974
1086,2918,adam,0.04931873492184015,1.7435410022735596
1087,2919,adam,0.04981192227105855,1.7963608503341675
1088,2920,adam,0.050310041493769136,1.7263764142990112
1089,2921,adam,0.05081314190870683,1.7494901418685913
1090,2922,adam,0.0513212733277939,1.615617036819458
1091,2923,adam,0.051834486061071834,1.6075106859207153
1092,2924,adam,0.05235283092168255,1.799133062362671
1093,2925,adam,0.05287635923089938,1.7087452411651611
1094,2926,adam,0.053405122823208376,1.7300821542739868
1095,2927,adam,0.05393917405144046,1.8181229829788208
1096,2928,adam,0.05447856579195487,1.6984297037124634
1097,2929,adam,0.05502335144987442,1.6380634307861328
1098,2930,adam,0.05557358496437317,1.6913163661956787
1099,2931,adam,0.0561293208140169,1.7586315870285034
1100,2932,adam,0.05669061402215707,1.738420009613037
1101,2933,adam,0.05725752016237864,1.8142777681350708
1102,2934,adam,0.05783009536400242,1.7189465761184692
1103,2935,adam,0.05840839631764245,1.9241604804992676
1104,2936,adam,0.058992480280818875,1.7996726036071777
1105,2937,adam,0.05958240508362706,1.726048469543457
1106,2938,adam,0.060178229134463336,1.7188910245895386
1107,2939,adam,0.06078001142580797,1.7281686067581177
1108,2940,adam,0.06138781154006605,1.7086877822875977
1109,2941,adam,0.06200168965546671,1.67510187625885
1110,2942,adam,0.06262170655202137,1.7004656791687012
1111,2943,adam,0.06324792361754158,1.6965441703796387
1112,2944,adam,0.063880402853717,1.600374460220337
1113,2945,adam,0.06451920688225417,1.6680514812469482
1114,2946,adam,0.06516439895107672,1.7455856800079346
1115,2947,adam,0.06581604294058749,1.7889047861099243
1116,2948,adam,0.06647420336999336,1.6922428607940674
1117,2949,adam,0.06713894540369329,1.7613487243652344
1118,2950,adam,0.06781033485773022,1.699637532234192
1119,2951,adam,0.06848843820630753,1.8851711750030518
1120,2952,adam,0.0691733225883706,1.720842957496643
1121,2953,adam,0.0698650558142543,1.5800907611846924
1122,2954,adam,0.07056370637239684,1.7424746751785278
1123,2955,adam,0.0712693434361208,1.7248529195785522
1124,2956,adam,0.07198203687048202,1.6633939743041992
1125,2957,adam,0.07270185723918685,1.6780577898025513
1126,2958,adam,0.07342887581157871,1.697517991065979
1127,2959,adam,0.0741631645696945,1.7250608205795288
1128,2960,adam,0.07490479621539145,1.676025629043579
1129,2961,adam,0.07565384417754537,1.6861943006515503
1130,2962,adam,0.07641038261932082,1.848732352256775
1131,2963,adam,0.07717448644551403,1.6304912567138672
1132,2964,adam,0.07794623130996917,1.8582935333251953
1133,2965,adam,0.07872569362306886,1.7806026935577393
1134,2966,adam,0.07951295055929955,1.7523537874221802
1135,2967,adam,0.08030808006489254,1.7380964756011963
1136,2968,adam,0.08111116086554146,1.753073811531067
1137,2969,adam,0.08192227247419688,1.788815975189209
1138,2970,adam,0.08274149519893885,1.7215449810028076
1139,2971,adam,0.08356891015092824,1.6619787216186523
1140,2972,adam,0.08440459925243753,1.6858290433883667
1141,2973,adam,0.0852486452449619,1.6838431358337402
1142,2974,adam,0.08610113169741151,1.7254040241241455
1143,2975,adam,0.08696214301438564,1.7740285396575928
1144,2976,adam,0.08783176444452949,1.8049895763397217
1145,2977,adam,0.08871008208897478,1.7196998596191406
1146,2978,adam,0.08959718290986453,1.8591508865356445
1147,2979,adam,0.09049315473896317,1.807348370552063
1148,2980,adam,0.0913980862863528,1.7404752969741821
1149,2981,adam,0.09231206714921633,1.7184584140777588
1150,2982,adam,0.0932351878207085,1.764801263809204
1151,2983,adam,0.09416753969891559,1.6938177347183228
1152,2984,adam,0.09510921509590474,1.7506992816925049
1153,2985,adam,0.09606030724686379,1.8314512968063354
1154,2986,adam,0.09702091031933242,1.6456127166748047
1155,2987,adam,0.09799111942252575,1.8427681922912598
1156,2988,adam,0.09897103061675101,1.7178725004196167
1157,2989,adam,0.09996074092291853,1.7588156461715698
1158,2990,adam,0.10096034833214772,1.71353018283844
1159,2991,adam,0.1019699518154692,1.7210874557495117
1160,2992,adam,0.1029896513336239,1.6854547262191772
1161,2993,adam,0.10401954784696013,1.7658780813217163
1162,2994,adam,0.10505974332542974,1.642618179321289
1163,2995,adam,0.10611034075868403,1.741123914718628
1164,2996,adam,0.10717144416627088,1.7440646886825562
1165,2997,adam,0.10824315860793358,1.5425511598587036
1166,2998,adam,0.10932559019401292,1.6838350296020508
1167,2999,adam,0.11041884609595305,1.6484031677246094
1168,3000,adam,0.11152303455691258,1.726220726966858
1169,3001,adam,0.1126382649024817,1.6855024099349976
1170,3002,adam,0.11376464755150652,1.7523853778839111
1171,3003,adam,0.11490229402702158,1.6974232196807861
1172,3004,adam,0.1160513169672918,1.6635639667510986
1173,3005,adam,0.11721183013696472,1.744140863418579
1174,3006,adam,0.11838394843833437,1.7027958631515503
1175,3007,adam,0.11956778792271772,1.6841715574264526
1176,3008,adam,0.1207634658019449,1.883864164352417
1177,3009,adam,0.12197110045996434,1.712141752243042
1178,3010,adam,0.12319081146456398,1.8096500635147095
1179,3011,adam,0.12442271957920963,1.7449684143066406
1180,3012,adam,0.12566694677500173,1.6733779907226562
1181,3013,adam,0.12692361624275175,1.8517709970474243
1182,3014,adam,0.12819285240517928,1.7385263442993164
1183,3015,adam,0.12947478092923106,1.9041218757629395
1184,3016,adam,0.13076952873852338,1.9473540782928467
1185,3017,adam,0.1320772240259086,1.9096544981002808
1186,3018,adam,0.1333979962661677,1.8431344032287598
1187,3019,adam,0.13473197622882938,1.7838857173919678
1188,3020,adam,0.13607929599111768,1.8499149084091187
1189,3021,adam,0.13744008895102885,1.692489743232727
1190,3022,adam,0.13881448984053915,1.7688907384872437
1191,3023,adam,0.14020263473894454,1.8622658252716064
1192,3024,adam,0.141604661086334,1.7407851219177246
1193,3025,adam,0.14302070769719732,1.912779688835144
1194,3026,adam,0.1444509147741693,1.7931110858917236
1195,3027,adam,0.145895423921911,1.795290231704712
1196,3028,adam,0.1473543781611301,1.8224540948867798
1197,3029,adam,0.1488279219427414,1.8280863761901855
1198,3030,adam,0.1503162011621688,1.7645301818847656
1199,3031,adam,0.15181936317379047,1.8724383115768433
1200,3032,adam,0.15333755680552838,1.8242868185043335
1201,3033,adam,0.15487093237358365,1.9353129863739014
1202,3034,adam,0.15641964169731948,2.0887489318847656
1203,3035,adam,0.15798383811429267,2.7799110412597656
1204,3036,adam,0.1595636764954356,4.125840187072754
1205,3037,adam,0.16115931326038996,3.9989023208618164
1206,3038,adam,0.16277090639299385,3.0510265827178955
1207,3039,adam,0.1643986154569238,3.963656187057495
1208,3040,adam,0.16604260161149303,3.235487222671509
1209,3041,adam,0.16770302762760797,3.0961766242980957
1210,3042,adam,0.16938005790388405,4.413794994354248
1211,3043,adam,0.1710738584829229,4.194306373596191
1212,3044,adam,0.17278459706775212,3.9162073135375977
1213,3045,adam,0.17451244303842964,3.5504937171936035
1214,3046,adam,0.17625756746881394,3.3531739711761475
1215,3047,adam,0.17802014314350206,3.159044027328491
1216,3048,adam,0.1798003445749371,2.7402031421661377
1217,3049,adam,0.18159834802068647,3.2120521068573
1218,3050,adam,0.18341433150089334,4.036738872528076
1219,3051,adam,0.1852484748159023,3.808225154876709
1220,3052,adam,0.1871009595640613,3.5445444583892822
1221,3053,adam,0.18897196915970194,4.055281639099121
1222,3054,adam,0.19086168885129895,3.182422161102295
1223,3055,adam,0.19277030573981194,3.8082070350646973
1224,3056,adam,0.19469800879721005,2.6035566329956055
1225,3057,adam,0.19664498888518214,2.9538676738739014
1226,3058,adam,0.19861143877403398,2.5849852561950684
1227,3059,adam,0.20059755316177433,2.6510491371154785
1228,3060,adam,0.20260352869339207,2.4091084003448486
1229,3061,adam,0.204629563980326,2.7532827854156494
1230,3062,adam,0.20667585962012927,2.539123773574829
1231,3063,adam,0.20874261821633056,3.017899990081787
1232,3064,adam,0.21083004439849387,2.586118221282959
1233,3065,adam,0.2129383448424788,2.230266809463501
1234,3066,adam,0.2150677282909036,2.7531137466430664
1235,3067,adam,0.21721840557381264,2.421381950378418
1236,3068,adam,0.21939058962955077,2.3290464878082275
1237,3069,adam,0.22158449552584628,2.4985768795013428
1238,3070,adam,0.22380034048110475,2.3174498081207275
1239,3071,adam,0.22603834388591582,2.366934061050415
1240,3072,adam,0.22829872732477496,2.9565393924713135
1241,3073,adam,0.2305817145980227,2.7080142498016357
1242,3074,adam,0.23288753174400292,2.218113899230957
1243,3075,adam,0.23521640706144295,2.502485990524292
1244,3076,adam,0.23756857113205737,2.9177374839782715
1245,3077,adam,0.23994425684337795,3.0188214778900146
1246,3078,adam,0.24234369941181172,3.1162312030792236
1247,3079,adam,0.24476713640592984,2.923503875732422
1248,3080,adam,0.24721480776998914,2.9414782524108887
1249,3081,adam,0.24968695584768902,2.9978365898132324
1250,3082,adam,0.2521838254061659,2.6209094524383545
1251,3083,adam,0.25470566366022757,2.872502326965332
1252,3084,adam,0.25725272029682983,2.7357261180877686
1253,3085,adam,0.25982524749979813,2.7477259635925293
1254,3086,adam,0.26242349997479614,2.4816949367523193
1255,3087,adam,0.2650477349745441,5.334405899047852
1256,3088,adam,0.26769821232428953,4.579627513885498
1257,3089,adam,0.27037519444753244,7.316853046417236
1258,3090,adam,0.27307894639200775,8.11827564239502
1259,3091,adam,0.27580973585592783,5.7499895095825195
1260,3092,adam,0.27856783321448714,8.065950393676758
1261,3093,adam,0.281353511546632,9.197524070739746
1262,3094,adam,0.28416704666209835,6.856796741485596
1263,3095,adam,0.28700871712871934,13.081327438354492
1264,3096,adam,0.2898788043000065,10.23656177520752
1265,3097,adam,0.2927775923430066,8.391040802001953
1266,3098,adam,0.2957053682664367,9.740710258483887
1267,3099,adam,0.29866242194910103,7.1844482421875
1268,3100,adam,0.30164904616859206,11.141757011413574
1269,3101,adam,0.304665536630278,8.010172843933105
1270,3102,adam,0.3077121919965808,5.999288558959961
1271,3103,adam,0.3107893139165466,20.296979904174805
1272,3104,adam,0.31389720705571206,13.147253036499023
1273,3105,adam,0.3170361791262692,14.108858108520508
1274,3106,adam,0.32020654091753187,5.367016315460205
1275,3107,adam,0.3234086063267072,14.060859680175781
1276,3108,adam,0.3266426923899743,6.1605544090271
1277,3109,adam,0.329909119313874,7.077152729034424
1278,3110,adam,0.33320821050701277,4.855401515960693
1279,3111,adam,0.3365402926120829,2.9930882453918457
1280,3112,adam,0.3399056955382037,3.76350998878479
1281,3113,adam,0.3433047524935858,4.143923282623291
1282,3114,adam,0.3467378000185216,15.624367713928223
1283,3115,adam,0.3502051780187068,9.002511024475098
1284,3116,adam,0.3537072297988939,6.089967250823975
1285,3117,adam,0.35724430209688285,3.1954495906829834
1286,3118,adam,0.36081674511785167,8.592765808105469
1287,3119,adam,0.3644249125690302,19.40472412109375
1288,3120,adam,0.3680691616947205,8.005455017089844
1289,3121,adam,0.3717498533116677,7.029029369354248
1290,3122,adam,0.3754673518447844,6.37378454208374
1291,3123,adam,0.37922202536323224,4.509000778198242
1292,3124,adam,0.3830142456168646,29.475454330444336
1293,3125,adam,0.38684438807303323,7.120069980621338
1294,3126,adam,0.39071283195376355,13.634296417236328
1295,3127,adam,0.3946199602733012,4.61044454574585
1296,3128,adam,0.3985661598760342,17.593843460083008
1297,3129,adam,0.40255182147479457,13.066951751708984
1298,3130,adam,0.4065773396895425,4.889580249786377
1299,3131,adam,0.41064311308643797,15.607318878173828
1300,3132,adam,0.41474954421730237,29.125755310058594
1301,3133,adam,0.4188970396594754,20.953937530517578
1302,3134,adam,0.42308601005607016,7.652923107147217
1303,3135,adam,0.4273168701566309,4.699258804321289
1304,3136,adam,0.4315900388581972,29.939563751220703
1305,3137,adam,0.4359059392467792,25.094533920288086
1306,3138,adam,0.44026499863924695,7.1547417640686035
1307,3139,adam,0.4446676486256394,5.361362457275391
1308,3140,adam,0.4491143251118958,15.127425193786621
1309,3141,adam,0.4536054683630148,16.788463592529297
1310,3142,adam,0.45814152304664496,21.097362518310547
1311,3143,adam,0.4627229382771114,15.344403266906738
1312,3144,adam,0.4673501676598825,8.198718070983887
1313,3145,adam,0.4720236693364814,8.249988555908203
1314,3146,adam,0.4767439060298462,10.024986267089844
1315,3147,adam,0.48151134509014465,4.020956993103027
1316,3148,adam,0.4863264585410461,6.049601078033447
1317,3149,adam,0.4911897231264566,4.231271743774414
1318,3150,adam,0.49610162035772115,4.207350730895996
1319,3151,adam,0.5010626365612983,8.547667503356934
1320,3152,adam,0.5060732629269113,4.331074237823486
1321,3153,adam,0.5111339955561804,5.536909580230713
1322,3154,adam,0.5162453355117422,7.9170989990234375
1323,3155,adam,0.5214077888668597,5.249955654144287
1324,3156,adam,0.5266218667555282,6.816570281982422
1325,3157,adam,0.5318880854230835,3.8225746154785156
1326,3158,adam,0.5372069662773143,4.995660781860352
1327,3159,adam,0.5425790359400875,6.915240287780762
1328,3160,adam,0.5480048262994883,6.838435173034668
1329,3161,adam,0.5534848745624832,6.306979179382324
1330,3162,adam,0.559019723308108,4.477563858032227
1331,3163,adam,0.5646099205411891,2.835529088973999
1332,3164,adam,0.570256019746601,7.341916084289551
1333,3165,adam,0.5759585799440671,5.566500663757324
1334,3166,adam,0.5817181657435078,7.356619834899902
1335,3167,adam,0.5875353474009428,2.855379819869995
1336,3168,adam,0.5934107008749523,5.807936668395996
1337,3169,adam,0.5993448078837018,4.770268440246582
1338,3170,adam,0.6053382559625389,2.877249002456665
1339,3171,adam,0.6113916385221643,2.843407392501831
1340,3172,adam,0.6175055549073859,3.453538179397583
1341,3173,adam,0.6236806104564597,3.9633121490478516
1342,3174,adam,0.6299174165610243,2.5600357055664062
1343,3175,adam,0.6362165907266345,2.659256935119629
1344,3176,adam,0.6425787566339008,2.4425160884857178
1345,3177,adam,0.6490045442002399,3.1099495887756348
1346,3178,adam,0.6554945896422423,3.099562883377075
1347,3179,adam,0.6620495355386647,2.309926986694336
1348,3180,adam,0.6686700308940514,3.989330768585205
1349,3181,adam,0.6753567312029919,2.7155864238739014
1350,3182,adam,0.6821102985150218,2.877762794494629
1351,3183,adam,0.6889314015001721,2.388524055480957
1352,3184,adam,0.6958207155151738,2.3727452754974365
1353,3185,adam,0.7027789226703255,2.3328099250793457
1354,3186,adam,0.7098067118970287,2.327385663986206
1355,3187,adam,0.716904779015999,2.3836770057678223
1356,3188,adam,0.7240738268061591,2.348989248275757
1357,3189,adam,0.7313145650742207,2.388648271560669
1358,3190,adam,0.7386277107249629,2.354196786880493
1359,3191,adam,0.7460139878322125,2.4073853492736816
1360,3192,adam,0.7534741277105347,3.5300896167755127
1361,3193,adam,0.7610088689876401,2.493527412414551
1362,3194,adam,0.7686189576775165,2.8320627212524414
1363,3195,adam,0.7763051472542917,2.8102009296417236
1364,3196,adam,0.7840681987268346,5.049309730529785
1365,3197,adam,0.791908880714103,4.9096527099609375
1366,3198,adam,0.799827969521244,5.467679500579834
1367,3199,adam,0.8078262492164565,2.65751576423645
1368,3200,adam,0.8159045117086211,8.882128715515137
1369,3201,adam,0.8240635568257073,6.379924774169922
1370,3202,adam,0.8323041923939644,6.0472002029418945
1371,3203,adam,0.840627234317904,2.3894872665405273
1372,3204,adam,0.849033506661083,7.723385810852051
1373,3205,adam,0.8575238417276938,6.664214134216309
1374,3206,adam,0.8660990801449707,2.580857992172241
1375,3207,adam,0.8747600709464204,6.401244163513184
1376,3208,adam,0.8835076716558846,4.151252746582031
1377,3209,adam,0.8923427483724434,5.010385036468506
1378,3210,adam,0.9012661758561679,4.2203450202941895
1379,3211,adam,0.9102788376147295,5.106948375701904
1380,3212,adam,0.9193816259908768,11.9141263961792
1381,3213,adam,0.9285754422507856,6.359857082366943
1382,3214,adam,0.9378611966732935,11.269129753112793
1383,3215,adam,0.9472398086400264,8.454642295837402
1384,3216,adam,0.9567122067264268,14.407175064086914
1385,3217,adam,0.966279328793691,19.75104522705078
1386,3218,adam,0.975942122081628,7.824626445770264
1387,3219,adam,0.9857015433024443,15.528246879577637
1388,3220,adam,0.9955585587354687,20.83806800842285
1389,3221,adam,1.0055141443228235,15.149490356445312
1390,3222,adam,1.0155692857660517,6.3224616050720215
1391,3223,adam,1.0257249786237121,4.7804718017578125
1392,3224,adam,1.0359822284099494,18.530393600463867
1393,3225,adam,1.0463420506940488,10.997644424438477
1394,3226,adam,1.0568054712009893,18.240373611450195
1395,3227,adam,1.0673735259129993,12.278820037841797
1396,3228,adam,1.0780472611721292,17.411287307739258
1397,3229,adam,1.0888277337838506,5.704448223114014
1398,3230,adam,1.099716011121689,2.8940675258636475
1399,3231,adam,1.110713171232906,2.8234481811523438
1400,3232,adam,1.121820302945235,55.72993087768555
1401,3233,adam,1.1330385059746872,41.12271499633789
1402,3234,adam,1.144368891034434,35.42837905883789
1403,3235,adam,1.1558125799447785,34.495391845703125
1404,3236,adam,1.1673707057442262,35.891151428222656
1405,3237,adam,1.1790444128016684,20.231019973754883
1406,3238,adam,1.1908348569296852,92.14590454101562
1407,3239,adam,1.202743205498982,55.704917907714844
1408,3240,adam,1.2147706375539717,136.57154846191406
1409,3241,adam,1.2269183439295115,121.30917358398438
1410,3242,adam,1.2391875273688067,139.758544921875
1411,3243,adam,1.2515794026424947,243.89788818359375
1412,3244,adam,1.2640951966689196,132.6102294921875
1413,3245,adam,1.2767361486356088,173.0362091064453
1414,3246,adam,1.289503510121965,186.82928466796875
1415,3247,adam,1.3023985452231845,132.92872619628906
1416,3248,adam,1.3154225306754164,71.5928726196289
1417,3249,adam,1.3285767559821706,143.849365234375
1418,3250,adam,1.3418625235419923,92.87284088134766
1419,3251,adam,1.3552811487774123,236.23635864257812
1420,3252,adam,1.3688339602651864,89.76699829101562
1421,3253,adam,1.3825222998678384,340.2167663574219
1422,3254,adam,1.3963475228665168,111.76356506347656
1423,3255,adam,1.410310998095182,61.90682601928711
1424,3256,adam,1.424414108076134,505.7168884277344
1425,3257,adam,1.4386582491568953,314.4774475097656
1426,3258,adam,1.4530448316484643,128.82077026367188
1427,3259,adam,1.467575279964949,368.92156982421875
1428,3260,adam,1.4822510327645986,226.34088134765625
1429,3261,adam,1.4970735430922446,521.4163208007812
1430,3262,adam,1.5120442785231671,711.305908203125
1431,3263,adam,1.5271647213083988,1604.243408203125
1432,3264,adam,1.5424363685214828,2499.1064453125
1433,3265,adam,1.5578607322066977,2193.071533203125
1434,3266,adam,1.5734393395287647,2307.78125
1435,3267,adam,1.5891737329240523,2173.467529296875
1436,3268,adam,1.6050654702532927,1315.6737060546875
1437,3269,adam,1.6211161249558257,2445.697509765625
1438,3270,adam,1.637327286205384,1677.981689453125
1439,3271,adam,1.6537005590674378,1021.1438598632812
1440,3272,adam,1.6702375646581122,3167.412109375
1441,3273,adam,1.6869399403046934,1820.3729248046875
1442,3274,adam,1.7038093397077403,1862.7869873046875
1443,3275,adam,1.7208474331048178,521.4639892578125
1444,3276,adam,1.738055907435866,5120.35009765625
1445,3277,adam,1.7554364665102247,4007.16845703125
1446,3278,adam,1.7729908311753269,316.7150573730469
1447,3279,adam,1.79072073948708,1337.396484375
1448,3280,adam,1.8086279468819508,827.0169677734375
1449,3281,adam,1.8267142263507703,2780.120849609375
1450,3282,adam,1.844981368614278,3241.05810546875
1451,3283,adam,1.8634311823004208,1318.36767578125
1452,3284,adam,1.882065494123425,1053.11376953125
1453,3285,adam,1.9008861490646591,3047.411376953125
1454,3286,adam,1.9198950105553056,2246.219482421875
1455,3287,adam,1.9390939606608588,997.5700073242188
1456,3288,adam,1.9584849002674674,1556.8492431640625
1457,3289,adam,1.978069749270142,521.7250366210938
1458,3290,adam,1.9978504467628435,1736.046142578125
1459,3291,adam,2.017828951230472,3237.69384765625
1460,3292,adam,2.0380072407427767,1667.201416015625
1461,3293,adam,2.0583873131502046,1022.4407348632812
1462,3294,adam,2.0789711862817066,1416.732421875
1463,3295,adam,2.099760898144524,1261.4136962890625
1464,3296,adam,2.120758507125969,670.5718994140625
1465,3297,adam,2.141966092197229,575.6734008789062
1466,3298,adam,2.163385753119201,2604.94677734375
1467,3299,adam,2.185019610650393,910.544189453125
1468,3300,adam,2.206869806756897,404.0343322753906
1469,3301,adam,2.228938504824466,2937.703857421875
1470,362,sgd,1e-06,7.061169624328613
1471,363,sgd,1.0099999999999999e-06,7.050495147705078
1472,364,sgd,1.0200999999999998e-06,7.0014472007751465
1473,365,sgd,1.0303009999999997e-06,6.961618900299072
1474,366,sgd,1.0406040099999998e-06,7.014346599578857
1475,367,sgd,1.0510100500999999e-06,7.04939079284668
1476,368,sgd,1.061520150601e-06,7.002838611602783
1477,369,sgd,1.07213535210701e-06,7.051783561706543
1478,370,sgd,1.08285670562808e-06,7.066551685333252
1479,371,sgd,1.0936852726843608e-06,7.090023994445801
1480,372,sgd,1.1046221254112045e-06,7.025632381439209
1481,373,sgd,1.1156683466653166e-06,7.03748893737793
1482,374,sgd,1.1268250301319698e-06,7.038734436035156
1483,375,sgd,1.1380932804332895e-06,7.069577693939209
1484,376,sgd,1.1494742132376223e-06,6.991966247558594
1485,377,sgd,1.1609689553699985e-06,7.027782917022705
1486,378,sgd,1.1725786449236986e-06,7.021175861358643
1487,379,sgd,1.1843044313729356e-06,7.025399684906006
1488,380,sgd,1.1961474756866649e-06,7.0079755783081055
1489,381,sgd,1.2081089504435314e-06,7.0470428466796875
1490,382,sgd,1.2201900399479668e-06,7.063628673553467
1491,383,sgd,1.2323919403474466e-06,7.0743913650512695
1492,384,sgd,1.2447158597509211e-06,7.046182632446289
1493,385,sgd,1.2571630183484303e-06,6.9966840744018555
1494,386,sgd,1.2697346485319147e-06,6.999701499938965
1495,387,sgd,1.2824319950172339e-06,7.055818557739258
1496,388,sgd,1.2952563149674061e-06,6.965549468994141
1497,389,sgd,1.3082088781170801e-06,7.009986877441406
1498,390,sgd,1.321290966898251e-06,7.031374454498291
1499,391,sgd,1.3345038765672334e-06,7.053940296173096
1500,392,sgd,1.3478489153329057e-06,7.029432773590088
1501,393,sgd,1.3613274044862347e-06,7.002989768981934
1502,394,sgd,1.374940678531097e-06,6.991600036621094
1503,395,sgd,1.388690085316408e-06,6.980936527252197
1504,396,sgd,1.402576986169572e-06,7.022702693939209
1505,397,sgd,1.4166027560312678e-06,7.02081823348999
1506,398,sgd,1.4307687835915804e-06,7.006974697113037
1507,399,sgd,1.4450764714274963e-06,7.017293930053711
1508,400,sgd,1.4595272361417712e-06,7.074708461761475
1509,401,sgd,1.474122508503189e-06,7.016992092132568
1510,402,sgd,1.4888637335882209e-06,6.98387336730957
1511,403,sgd,1.5037523709241031e-06,7.011592388153076
1512,404,sgd,1.5187898946333443e-06,7.031886577606201
1513,405,sgd,1.5339777935796777e-06,7.073914051055908
1514,406,sgd,1.5493175715154744e-06,7.047245025634766
1515,407,sgd,1.5648107472306292e-06,7.006008625030518
1516,408,sgd,1.5804588547029355e-06,7.027402877807617
1517,409,sgd,1.5962634432499648e-06,6.99668550491333
1518,410,sgd,1.6122260776824644e-06,7.0110344886779785
1519,411,sgd,1.6283483384592892e-06,7.063877105712891
1520,412,sgd,1.644631821843882e-06,6.9878106117248535
1521,413,sgd,1.6610781400623208e-06,7.054068088531494
1522,414,sgd,1.6776889214629442e-06,7.054546356201172
1523,415,sgd,1.6944658106775735e-06,7.056363582611084
1524,416,sgd,1.7114104687843492e-06,7.0315704345703125
1525,417,sgd,1.7285245734721926e-06,7.054935932159424
1526,418,sgd,1.7458098192069145e-06,6.9932050704956055
1527,419,sgd,1.7632679173989838e-06,7.003246784210205
1528,420,sgd,1.7809005965729735e-06,7.053252696990967
1529,421,sgd,1.7987096025387033e-06,7.004934310913086
1530,422,sgd,1.8166966985640905e-06,7.016472816467285
1531,423,sgd,1.8348636655497314e-06,7.060564994812012
1532,424,sgd,1.8532123022052287e-06,7.026059150695801
1533,425,sgd,1.871744425227281e-06,7.024456977844238
1534,426,sgd,1.8904618694795538e-06,7.059301376342773
1535,427,sgd,1.9093664881743493e-06,7.027610778808594
1536,428,sgd,1.9284601530560927e-06,6.9756035804748535
1537,429,sgd,1.9477447545866537e-06,6.962956428527832
1538,430,sgd,1.9672222021325203e-06,6.959184169769287
1539,431,sgd,1.9868944241538454e-06,6.991601943969727
1540,432,sgd,2.006763368395384e-06,6.975799083709717
1541,433,sgd,2.026831002079338e-06,7.037577152252197
1542,434,sgd,2.0470993121001315e-06,6.999746799468994
1543,435,sgd,2.067570305221133e-06,7.046681880950928
1544,436,sgd,2.088246008273344e-06,6.956401348114014
1545,437,sgd,2.1091284683560776e-06,7.007022857666016
1546,438,sgd,2.1302197530396385e-06,7.008665561676025
1547,439,sgd,2.151521950570035e-06,7.031917572021484
1548,440,sgd,2.173037170075735e-06,6.982583522796631
1549,441,sgd,2.1947675417764925e-06,7.016240119934082
1550,442,sgd,2.2167152171942576e-06,7.017317771911621
1551,443,sgd,2.2388823693662e-06,7.0107927322387695
1552,444,sgd,2.2612711930598622e-06,7.01487922668457
1553,445,sgd,2.283883904990461e-06,6.946615219116211
1554,446,sgd,2.3067227440403656e-06,6.959837436676025
1555,447,sgd,2.3297899714807694e-06,7.025479316711426
1556,448,sgd,2.353087871195577e-06,7.047524929046631
1557,449,sgd,2.3766187499075327e-06,7.059625625610352
